id,target
9477,True
9478,True
9479,True
9483,True
9487,True
9494,True
9497,True
9498,True
9506,False
9512,True
9514,True
9515,True
9516,True
9517,True
9518,False
9521,False
9523,True
9527,True
9528,True
9530,False
9532,True
9534,True
9535,False
9536,True
9543,False
9544,False
9545,False
9546,False
9549,True
9558,False
9560,False
9561,False
9570,False
9573,False
9578,False
9584,False
9587,False
9588,False
9599,False
9601,False
9604,False
9614,True
9615,True
9621,True
9622,False
9623,True
9624,True
9626,True
9628,True
9630,False
9631,True
9633,True
9635,True
9637,True
9641,False
9647,True
9648,True
9649,False
9658,False
9662,True
9668,True
9671,True
9676,True
9677,True
9679,False
9682,True
9685,False
9689,True
9692,False
9693,False
9694,False
9696,False
9700,False
9711,True
9713,False
9720,False
9721,True
9725,True
9726,False
9727,False
9735,False
9740,True
9742,True
9743,True
9747,True
9748,True
9751,True
9758,False
9767,False
9768,False
9773,True
9777,False
9781,True
9784,False
9786,False
9789,False
9792,False
9793,False
9798,False
9799,False
9802,False
9803,False
9804,False
9805,False
9807,True
9809,False
9811,False
9814,True
9817,False
9821,True
9824,False
9825,False
9827,True
9839,True
9840,False
9843,False
9844,False
9845,False
9847,False
9848,False
9851,False
9852,False
9855,False
9856,False
9863,False
9867,False
9871,False
9876,False
9879,False
9882,False
9891,False
9892,False
9893,False
9895,False
9899,False
9900,False
9902,False
9903,False
9904,False
9908,False
9913,False
9914,False
9917,False
9922,False
9924,False
9926,True
9927,False
9928,False
9929,False
9936,False
9939,False
9947,False
9951,False
9954,True
9956,False
9957,False
9959,False
9962,False
9964,False
9966,False
9968,False
9969,False
9970,True
9975,False
9977,False
9981,False
9993,False
9996,False
9997,False
9999,False
10002,False
10007,True
10015,False
10019,True
10022,False
10024,False
10026,False
10033,False
10043,False
10046,False
10051,False
10053,False
10062,True
10063,True
10065,True
10068,True
10078,True
10086,True
10094,True
10095,True
10096,True
10097,True
10103,True
10104,True
10108,False
10122,False
10123,False
10128,False
10131,False
10133,False
10134,False
10135,False
10145,False
10148,False
10154,False
10155,False
10158,True
10160,True
10161,True
10162,True
10165,True
10166,True
10167,True
10170,True
10178,True
10180,False
10181,True
10185,True
10188,True
10190,True
10196,False
10200,True
10205,True
10211,False
10216,False
10219,True
10221,False
10225,False
10227,False
10228,True
10230,False
10232,True
10233,True
10235,False
10238,True
10240,True
10242,False
10248,True
10254,False
10257,False
10261,False
10262,False
10266,False
10267,True
10271,False
10277,False
10279,False
10281,False
10282,True
10285,False
10292,False
10298,False
10300,False
10309,False
10311,True
10312,False
10319,False
10324,True
10326,False
10328,False
10343,False
10346,False
10347,False
10353,False
10354,True
10356,True
10357,False
10362,False
10363,True
10370,True
10373,True
10386,False
10388,False
10389,False
10391,True
10397,False
10400,False
10403,False
10404,False
10408,False
10417,True
10425,False
10435,True
10437,True
10438,True
10440,False
10442,False
10447,True
10452,True
10453,True
10454,True
10459,True
10460,True
10463,True
10465,True
10469,True
10474,True
10475,True
10476,True
10477,True
10480,True
10491,True
10493,True
10494,True
10495,False
10497,True
10501,True
10504,True
10507,True
10509,True
10510,False
10512,True
10514,True
10526,True
10528,True
10530,True
10531,True
10532,True
10538,False
10539,False
10542,False
10547,False
10549,False
10556,True
10569,False
10572,False
10577,False
10579,False
10586,True
10594,True
10595,True
10597,False
10602,True
10604,True
10614,False
10617,False
10618,True
10619,True
10624,True
10633,True
10634,True
10635,False
10638,False
10639,False
10642,False
10643,False
10645,True
10646,False
10649,False
10652,True
10653,False
10654,False
10661,True
10664,True
10668,False
10670,False
10674,False
10683,False
10694,False
10697,False
10699,False
10701,False
10703,True
10713,False
10714,True
10716,False
10717,False
10719,False
10725,False
10728,False
10734,False
10738,True
10740,True
10742,True
10756,True
10757,True
10758,True
10761,True
10762,True
10773,True
10778,True
10781,True
10791,False
10792,False
10796,True
10797,False
10801,False
10804,False
10806,False
10807,False
10816,False
10820,False
10828,False
10836,True
10838,True
10845,True
10856,True
10857,False
10858,True
10861,True
10865,True
10868,True
10874,True
10875,True
